,订单号,应付金额,实际金额,商品,支付时间,地点,状态,提现
25010,DD2017082318342112F8BAC73C952,1.0,1.0,香豆干,2017-08-13 23:55:00,D,已出货未退款,已提现
25014,DD2017072622321457077D859E041,6.0,6.0,红牛,2017-08-14 08:43:00,D,已出货未退款,已提现
25019,DD2017081519563195C83A3BEDD02,2.5,2.5,伊利优酸乳,2017-08-14 08:54:00,D,已出货未退款,已提现
25020,DD2017081820504978C68F5B7D6C1,1.0,1.0,小鱼仔,2017-08-14 08:56:00,D,已出货未退款,已提现
25021,DD20170813202226163EEB24BE406,3.5,3.5,王老吉（罐）,2017-08-14 08:59:00,D,已出货未退款,已提现
25037,DD2017082303204281A170F63CB7A,2.0,2.0,怡宝纯净水,2017-08-14 10:10:00,D,已出货未退款,已提现
25040,DD201708121858088817DB79D3013,4.0,4.0,阿萨姆奶茶,2017-08-14 10:18:00,D,已出货未退款,已提现
25041,DD20170823032347227812A387394,3.0,3.0,统一绿茶,2017-08-14 10:20:00,D,已出货未退款,已提现
25056,DD2017082307451214EAFF883B729,3.0,3.0,果粒橙,2017-08-14 12:21:00,D,已出货未退款,已提现
25060,DD20170823075923258A5A337DD1E,3.0,3.0,果粒橙,2017-08-14 12:34:00,D,已出货未退款,已提现
25070,DD201708167493250926824166188,2.5,2.5,13g无穷烤鸡小腿蜂蜜味,2017-08-14 12:50:00,D,已出货未退款,已提现
25091,DD201708167493950729730449402,4.0,4.0,阿萨姆奶茶,2017-08-14 14:43:00,D,已出货未退款,已提现
25117,DD2017071419534117071BA3B0C76,10.0,10.0,口味王槟榔（绿）,2017-08-14 16:06:00,D,已出货未退款,已提现
25119,DD201708231439282887C8202ED71,2.0,2.0,怡宝纯净水,2017-08-14 16:09:00,D,已出货未退款,已提现
25131,DD20170821202337764EC2BE5619B,3.0,3.0,果粒橙,2017-08-14 16:26:00,D,已出货未退款,已提现
25135,DD20170806141222297C6104761D3,4.0,4.0,营养快线,2017-08-14 16:33:00,D,已出货未退款,已提现
25151,DD20170825192540210E325AD97C2,3.0,3.0,可口可乐最新款,2017-08-14 17:01:00,D,已出货未退款,已提现
25164,DD20170829083244556F58F2FE99E,3.0,3.0,卫龙大面筋,2017-08-14 17:39:00,D,已出货未退款,已提现
25167,DD20170823154136573BC48E65444,2.0,2.0,怡宝纯净水,2017-08-14 17:58:00,D,已出货未退款,已提现
25177,DD201708152131417564E57AA0024,2.0,2.0,怡宝纯净水,2017-08-14 18:49:00,D,已出货未退款,已提现
25182,DD2017082316142577AB68373D347,2.0,2.0,怡宝纯净水,2017-08-14 19:01:00,D,已出货未退款,已提现
25183,DD2017081615425959A6F02DED8E2,3.0,3.0,统一冰红茶,2017-08-14 19:05:00,D,已出货未退款,已提现
25186,DD201708167493902088062188926,4.0,4.0,250ml燕塘红枣牛奶,2017-08-14 19:34:00,D,已出货未退款,已提现
25199,DD20170826170454335B4630E6C5C,4.0,4.0,营养快线,2017-08-14 20:34:00,D,已出货未退款,已提现
25201,DD2017082316475370830379287DC,4.0,4.0,脉动,2017-08-14 20:45:00,D,已出货未退款,已提现
25206,DD20170818160518875369B18EC24,3.0,3.0,统一冰红茶,2017-08-14 21:18:00,D,已出货未退款,已提现
25216,DD2017080916385179983CDCC9BDD,1.0,1.0,香豆干,2017-08-15 08:26:00,D,已出货未退款,已提现
25225,DD201708231849264780DF7DE5071,4.0,4.0,阿萨姆奶茶,2017-08-15 09:04:00,D,已出货未退款,已提现
25229,DD201707142032191698126B78544,4.0,4.0,脉动,2017-08-15 09:13:00,D,已出货未退款,已提现
25247,DD201708151744489969704B73AFF,4.0,4.0,营养快线,2017-08-15 09:58:00,D,已出货未退款,已提现
25249,DD20170714204255564046CAB25DB,1.5,1.5,鸭翅,2017-08-15 10:11:00,D,已出货未退款,已提现
25250,DD2017082310481012E487B788A39,1.0,1.0,香豆干,2017-08-15 10:32:00,D,已出货未退款,已提现
25252,DD2017073114481032AA68E36ABB8,3.0,3.0,雪碧最新款,2017-08-15 10:39:00,D,已出货未退款,已提现
25272,DD2017082319202516BF7ABF9B021,2.5,2.5,伊利优酸乳,2017-08-15 12:35:00,D,已出货未退款,已提现
25289,DD20170810195800146023AB400FE,4.0,4.0,阿萨姆奶茶,2017-08-15 13:49:00,D,已出货未退款,已提现
25300,DD2017071209042020197E714F125,3.0,3.0,可口可乐最新款,2017-08-15 14:57:00,D,已出货未退款,已提现
25306,DD20170823202315559A77DD3A768,2.0,2.0,怡宝纯净水,2017-08-15 15:17:00,D,已出货未退款,已提现
25312,DD201708167493932288854009697,3.0,3.0,统一冰红茶,2017-08-15 15:31:00,D,已出货未退款,已提现
25322,DD20170823204131970C957EB46C2,4.0,4.0,阿萨姆奶茶,2017-08-15 16:07:00,D,已出货未退款,已提现
25325,DD20170823204556893E1628E792A,4.0,4.0,脉动,2017-08-15 16:18:00,D,已出货未退款,已提现
25326,DD2017082320461998648A9963A63,2.0,2.0,怡宝纯净水,2017-08-15 16:21:00,D,已出货未退款,已提现
25328,DD20170820124006550DEB9A6D1B4,2.0,2.0,怡宝纯净水,2017-08-15 16:26:00,D,已出货未退款,已提现
25338,DD2017070815435512B328C14FFF7,1.0,1.0,小鱼仔,2017-08-15 16:50:00,D,已出货未退款,已提现
25345,DD20170807100149472FB0EFE3221,2.5,2.5,伊利优酸乳,2017-08-15 16:55:00,D,已出货未退款,已提现
25352,DD2017081711471918FA1EB43D0CD,10.0,10.0,口味王槟榔（绿）,2017-08-15 17:08:00,D,已出货未退款,已提现
25355,DD20170715144949402F107BD97F6,4.0,4.0,阿萨姆奶茶,2017-08-15 17:16:00,D,已出货未退款,已提现
25368,DD201708151728415583C5CE3C1B4,4.0,4.0,银鹭八宝粥,2017-08-15 17:37:00,D,已出货未退款,已提现
25372,DD20170816165445604087D5AC6B1,3.0,3.0,卫龙大面筋,2017-08-15 17:41:00,D,已出货未退款,已提现
25382,DD2017082912110810F04677E0353,3.0,3.0,可口可乐最新款,2017-08-15 18:24:00,D,已出货未退款,已提现
25399,DD201708167493924083984625244,1.0,1.0,10g卫龙亲嘴烧香辣味,2017-08-15 19:19:00,D,已出货未退款,已提现
25404,DD201708240018257172C65432F11,2.0,2.0,怡宝纯净水,2017-08-15 20:21:00,D,已出货未退款,已提现
25408,DD20170824040042982B741DFEF6F,3.5,3.5,东鹏特饮,2017-08-15 23:06:00,D,已出货未退款,已提现
25419,DD20170711214536140BFC7F2AE95,4.0,4.0,阿萨姆奶茶,2017-08-16 08:49:00,D,已出货未退款,已提现
25430,DD20170715201340666F07CA6D679,6.0,6.0,红牛,2017-08-16 09:47:00,D,已出货未退款,已提现
25436,DD20170824093521269B14072535F,4.0,4.0,银鹭八宝粥,2017-08-16 10:33:00,D,已出货未退款,已提现
25439,DD20170824095023405D65D9635D7,4.0,4.0,阿萨姆奶茶,2017-08-16 11:54:00,D,已出货未退款,已提现
25443,DD2017080619005279D66A001262E,4.0,4.0,阿萨姆奶茶,2017-08-16 12:15:00,D,已出货未退款,已提现
25457,DD20170806232330104FC465B956A,6.0,6.0,红牛,2017-08-16 13:24:00,D,已出货未退款,已提现
25461,DD2017082417410016EC8E83F24D8,3.0,3.0,果粒橙,2017-08-16 13:55:00,D,已出货未退款,已提现
25464,DD20170827110735850101AB95E69,1.0,1.0,香豆干,2017-08-16 14:22:00,D,已出货未退款,已提现
25467,DD2017082413362911D306CE2E28B,3.0,3.0,果粒橙,2017-08-16 15:26:00,D,已出货未退款,已提现
25468,DD2017071802563755B193ACAE3E0,3.5,3.5,东鹏特饮,2017-08-16 15:31:00,D,已出货未退款,已提现
25484,DD20170824155403133D04F130805,3.0,3.0,雪碧最新款,2017-08-16 16:01:00,D,已出货未退款,已提现
25486,DD2017082416121356663822A67DB,4.0,4.0,营养快线,2017-08-16 16:17:00,D,已出货未退款,已提现
25495,DD2017082917304040489CDE36920,3.0,3.0,熊字饼,2017-08-16 16:55:00,D,已出货未退款,已提现
25504,DD20170824172516645597CEC5246,2.0,2.0,怡宝,2017-08-16 17:40:00,D,已出货未退款,已提现
25512,DD2017080904491010DDD255B2C40,1.5,1.5,鸭翅,2017-08-16 18:01:00,D,已出货未退款,已提现
25523,DD20170823194034290E81A78DE8F,4.0,4.0,阿萨姆奶茶,2017-08-16 18:13:00,D,已出货未退款,已提现
25525,DD201706230150488517C9AF87D83,3.0,3.0,卫龙大面筋,2017-08-16 18:50:00,D,已出货未退款,已提现
25552,DD201708220811033873332454531,1.0,1.0,香豆干,2017-08-17 02:33:00,D,已出货未退款,已提现
25555,DD2017082208262566F6D88BDE5D3,3.0,3.0,卫龙大面筋,2017-08-17 03:45:00,D,已出货未退款,已提现
25560,DD201708167493721264719201475,3.5,3.5,600ml可口可乐,2017-08-17 05:12:00,D,已出货未退款,已提现
25561,DD2017082209150475142CB0DF9CB,3.0,3.0,果粒橙,2017-08-17 05:12:00,D,已出货未退款,已提现
25568,DD20170822152441199FB6725AB1D,3.0,3.0,卫龙大面筋,2017-08-17 08:30:00,D,已出货未退款,已提现
25580,DD201708167493947349576546238,2.5,2.5,可口可乐330ml,2017-08-17 09:58:00,D,已出货未退款,已提现
25583,DD20170824183011172544B31D127,1.0,1.0,香豆干,2017-08-17 10:27:00,D,已出货未退款,已提现
25605,DD201708241938353266FAAF260AB,4.0,4.0,脉动,2017-08-17 13:05:00,D,已出货未退款,已提现
25617,DD2017080920435529650D1CDF6D3,3.0,3.0,卫龙大面筋,2017-08-17 13:17:00,D,已出货未退款,已提现
25618,DD201708167493938861285146437,2.0,2.0,怡宝矿泉水,2017-08-17 13:18:00,D,已出货未退款,已提现
25669,DD2017081317331411A5457C91026,3.0,3.0,维他柠檬茶,2017-08-17 14:19:00,D,已出货未退款,已提现
25686,DD2017080515333256F90A2096294,4.0,4.0,脉动,2017-08-17 14:53:00,D,已出货未退款,已提现
25704,DD201708231808192332EDFD3BF0A,3.5,3.5,王老吉（罐）,2017-08-17 15:23:00,D,已出货未退款,已提现
25710,DD2017082420250859C87C5B9AA39,4.0,4.0,阿萨姆奶茶,2017-08-17 15:35:00,D,已出货未退款,已提现
25727,DD201708242030421599E37D85003,3.5,3.5,东鹏特饮,2017-08-17 16:33:00,D,已出货未退款,已提现
25731,DD2017082214321764AF6DBCCAA63,3.0,3.0,熊字饼,2017-08-17 16:45:00,D,已出货未退款,已提现
25748,DD201708221608028808B8EB5A0AE,4.0,4.0,阿萨姆奶茶,2017-08-17 17:06:00,D,已出货未退款,已提现
25756,DD201708071039262662CD3913B9E,3.5,3.5,东鹏特饮,2017-08-17 17:17:00,D,已出货未退款,已提现
25757,DD2017082121183670D5A6C439893,2.0,2.0,怡宝纯净水,2017-08-17 17:19:00,D,已出货未退款,已提现
25761,DD20170822161115636905DE3D3B0,3.5,3.5,王老吉（罐）,2017-08-17 17:21:00,D,已出货未退款,已提现
25778,DD2017080610042988D01B357EF9C,2.0,2.0,怡宝纯净水,2017-08-17 17:51:00,D,已出货未退款,已提现
25782,DD2017082216425315F833229DDE0,4.0,4.0,银鹭八宝粥,2017-08-17 17:57:00,D,已出货未退款,已提现
25798,DD201708167493924911794586863,4.0,4.0,脉动,2017-08-17 18:27:00,D,已出货未退款,已提现
25807,DD201708167493930054503038455,4.5,4.5,营养快线,2017-08-17 18:52:00,D,已出货未退款,已提现
25809,DD20170824212314679FFE814F035,3.0,3.0,可口可乐最新款,2017-08-17 18:54:00,D,已出货未退款,已提现
25810,DD201708221739462457BF1BD96A4,3.5,3.5,王老吉（罐）,2017-08-17 18:55:00,D,已出货未退款,已提现
25814,DD2017082217395313C0E6BDF2374,3.5,3.5,王老吉（罐）,2017-08-17 19:02:00,D,已出货未退款,已提现
25826,DD2017082217401435C1CB76899E8,3.5,3.5,王老吉（罐）,2017-08-17 19:32:00,D,已出货未退款,已提现
25828,DD201708167493544977491896182,1.5,1.5,卫龙亲嘴烧红烧牛肉味,2017-08-17 19:35:00,D,已出货未退款,已提现
25829,DD2017082217402968BF1B86D0B7C,3.0,3.0,熊字饼,2017-08-17 19:35:00,D,已出货未退款,已提现
25836,DD2017082217510717C13521DC867,3.0,3.0,卫龙大面筋,2017-08-17 19:48:00,D,已出货未退款,已提现
25838,DD201708167493720913560860672,3.5,3.5,维他原味豆奶,2017-08-17 19:50:00,D,已出货未退款,已提现
25839,DD2017082217533684F9C99AF12AC,3.0,3.0,卫龙大面筋,2017-08-17 19:50:00,D,已出货未退款,已提现
25849,DD2017060712190151F01CB352891,3.0,3.0,统一冰红茶,2017-08-17 19:56:00,D,已出货未退款,已提现
25854,DD2017060712225953BAFCCD8B737,3.0,3.0,雪碧330ml,2017-08-17 19:58:00,D,已出货未退款,已提现
25903,DD201708167493953552375227989,1.5,1.5,香豆干,2017-08-17 20:37:00,D,已出货未退款,已提现
25905,DD20170824153502274676074EDA2,2.0,2.0,怡宝,2017-08-17 20:39:00,D,已出货未退款,已提现
25911,DD20170817193349577F228DEBDD7,3.5,3.5,王老吉（罐）,2017-08-17 20:54:00,D,已出货未退款,已提现
25920,DD20170822214808897E318221C97,1.0,1.0,香豆干,2017-08-17 21:15:00,D,已出货未退款,已提现
25940,DD2017060713585850E16CE731DCB,3.0,3.0,雪碧330ml,2017-08-17 21:31:00,D,已出货未退款,已提现
25949,DD2017060714010768C1965CDEB24,3.0,3.0,安慕希酸奶,2017-08-17 21:39:00,D,已出货未退款,已提现
25984,DD2017082300291275EC972C9AAC5,2.0,2.0,怡宝纯净水,2017-08-17 23:04:00,D,已出货未退款,已提现
25988,DD2017060715333393BD21974CCA5,3.0,3.0,安慕希酸奶,2017-08-17 23:40:00,D,已出货未退款,已提现
26008,DD2017082217345634FBA6F2BA68E,2.0,2.0,怡宝纯净水,2017-08-18 08:14:00,D,已出货未退款,已提现
26009,DD20170824212735813AE81CDA8C5,3.0,3.0,芬达330ml,2017-08-18 08:26:00,D,已出货未退款,已提现
26011,DD201708151747418871BF2723C2D,3.0,3.0,卫龙大面筋,2017-08-18 08:34:00,D,已出货未退款,已提现
26012,DD2017071803370145EA7EDCCF7C9,3.5,3.5,东鹏特饮,2017-08-18 08:35:00,D,已出货未退款,已提现
26013,DD2017082920221182674F051B95D,3.0,3.0,卫龙大面筋,2017-08-18 08:38:00,D,已出货未退款,已提现
26020,DD2017082421313868DE04C0B7714,4.0,4.0,脉动,2017-08-18 09:01:00,D,已出货未退款,已提现
26028,DD20170824213508108DFED2DDC34,3.5,3.5,东鹏特饮,2017-08-18 09:12:00,D,已出货未退款,已提现
26039,DD201708167493391007567998478,4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017-08-18 09:51:00,D,已出货未退款,已提现
26042,DD20170816749394826402065839,2.0,2.0,怡宝纯净水,2017-08-18 09:58:00,D,已出货未退款,已提现
26053,DD2017082422100958225B10A3DE8,3.0,3.0,雪碧最新款,2017-08-18 10:28:00,D,已出货未退款,已提现
26054,DD2017082414364279967742AB132,4.0,4.0,阿萨姆奶茶,2017-08-18 10:30:00,D,已出货未退款,已提现
26073,DD2017052916035144858C4233283,3.5,3.5,东鹏特饮,2017-08-18 12:15:00,D,已出货未退款,已提现
26076,DD2017071517300757CFAB89CAE27,3.0,3.0,熊字饼,2017-08-18 12:20:00,D,已出货未退款,已提现
26081,DD2017052916042213B138F038828,3.5,3.5,东鹏特饮,2017-08-18 12:29:00,D,已出货未退款,已提现
26087,DD2017052916441162DFB7813C605,6.0,6.0,红牛,2017-08-18 12:50:00,D,已出货未退款,已提现
26088,DD20170824234442582F36C41ECD2,3.0,3.0,可乐（500ml）,2017-08-18 12:51:00,D,已出货未退款,已提现
26089,DD201705291644221673154480CA3,6.0,6.0,红牛,2017-08-18 12:56:00,D,已出货未退款,已提现
26128,DD201708167493390795382164664,6.0,6.0,12g劲仔小鱼麻辣味,2017-08-18 15:03:00,D,已出货未退款,已提现
26131,DD20170612024211699C1B6591E0D,4.0,4.0,营养快线,2017-08-18 15:07:00,D,已出货未退款,已提现
26138,DD201708167493918473521736333,4.5,4.5,55g奥利奥原味夹心饼干,2017-08-18 15:11:00,D,已出货未退款,已提现
26144,DD20170823104842263A7E516B1F3,1.0,1.0,香豆干,2017-08-18 15:16:00,D,已出货未退款,已提现
26146,DD2017082010051014907457098FB,2.0,2.0,怡宝纯净水,2017-08-18 15:18:00,D,已出货未退款,已提现
26147,DD201708250034188412C910D9B27,6.0,6.0,雀巢咖啡,2017-08-18 15:24:00,D,已出货未退款,已提现
26165,DD201708167493934449241732061,10.0,10.0,口味王槟榔（绿）,2017-08-18 15:49:00,D,已出货未退款,已提现
26170,DD201708182109536724FF5CC4E38,3.0,3.0,伊利纯牛奶,2017-08-18 15:52:00,D,已出货未退款,已提现
26241,DD201708167493933963133404333,4.0,4.0,阿萨姆煎茶奶绿,2017-08-18 16:46:00,D,已出货未退款,已提现
26249,DD2017082807411795C0832A5D292,3.0,3.0,可口可乐最新款,2017-08-18 16:49:00,D,已出货未退款,已提现
26252,DD201707151853463332EF947D342,2.5,2.5,伊利优酸乳,2017-08-18 16:54:00,D,已出货未退款,已提现
26273,DD201708167493442270044714363,3.5,3.5,600ml可口可乐,2017-08-18 17:13:00,D,已出货未退款,已提现
26274,DD20170715190840304F077D31B3E,3.0,3.0,可口可乐（500ml）,2017-08-18 17:13:00,D,已出货未退款,已提现
26276,DD201707151910001032AE9D9B2B5,4.0,4.0,脉动,2017-08-18 17:14:00,D,已出货未退款,已提现
26287,DD201708167493949068010893363,4.0,4.0,王老吉（罐）,2017-08-18 17:29:00,D,已出货未退款,已提现
26305,DD201708167493563412426973565,1.5,1.5,40g双汇玉米热狗肠,2017-08-18 17:43:00,D,已出货未退款,已提现
26306,DD20170829181838100C4151E4F6E,4.0,4.0,脉动,2017-08-18 17:43:00,D,已出货未退款,已提现
26315,DD2017061203004720EBB4A9841D1,3.0,3.0,熊字饼,2017-08-18 17:49:00,D,已出货未退款,已提现
26352,DD2017082508483465E6CB930E01A,4.0,4.0,银鹭八宝粥,2017-08-18 18:22:00,D,已出货未退款,已提现
26362,DD20170712043029426331B6CC481,4.0,4.0,营养快线,2017-08-18 18:34:00,D,已出货未退款,已提现
26369,DD2017082315514299B559BDEC97E,2.0,2.0,怡宝纯净水,2017-08-18 18:44:00,D,已出货未退款,已提现
26371,DD201708250852021632B1D538B94,3.0,3.0,果粒橙,2017-08-18 18:46:00,D,已出货未退款,已提现
26377,DD2017082316051666A60A6332E55,2.0,2.0,怡宝纯净水,2017-08-18 18:54:00,D,已出货未退款,已提现
26380,DD2017082316073524368AB232492,2.0,2.0,怡宝纯净水,2017-08-18 18:56:00,D,已出货未退款,已提现
26383,DD2017082316144492E5395E2D8D3,2.0,2.0,怡宝纯净水,2017-08-18 18:57:00,D,已出货未退款,已提现
26388,DD20170823161613659CE9B2D6DAD,2.0,2.0,怡宝纯净水,2017-08-18 18:58:00,D,已出货未退款,已提现
26396,DD2017071520081480E24896A6228,6.0,6.0,红牛,2017-08-18 19:20:00,D,已出货未退款,已提现
26402,DD2017082510271523A25CD1A9B86,3.0,3.0,统一绿茶,2017-08-18 19:35:00,D,已出货未退款,已提现
26403,DD201707161159072801E28BF2B6A,4.0,4.0,阿萨姆奶茶,2017-08-18 19:43:00,D,已出货未退款,已提现
26413,DD201708292154009511292A0CC86,3.5,3.5,东鹏特饮,2017-08-18 21:04:00,D,已出货未退款,已提现
26419,DD201708170015274770A98666953,1.5,1.5,香豆干,2017-08-18 21:44:00,D,已出货未退款,已提现
26420,DD20170817002022871D484898A1F,2.0,2.0,鸭翅,2017-08-18 21:52:00,D,已出货未退款,已提现
26428,DD20170612073603496DAE0F9530A,10.0,10.0,口味王槟榔（绿）,2017-08-18 22:41:00,D,已出货未退款,已提现
26432,DD201708167493563550717180176,4.5,4.5,68g好丽友巧克力派2枚,2017-08-18 23:42:00,D,已出货未退款,已提现
26433,DD20170829233917400BEF045AF10,4.0,4.0,阿萨姆奶茶,2017-08-18 23:42:00,D,已出货未退款,已提现
26465,DD201708251152479098628FAFF6B,1.0,1.0,香豆干,2017-08-19 09:36:00,D,已出货未退款,已提现
26466,DD201708061415371005D78C7799B,4.0,4.0,脉动,2017-08-19 09:39:00,D,已出货未退款,已提现
26479,DD2017061302053814B7D634B901C,3.5,3.5,东鹏特饮,2017-08-19 11:05:00,D,已出货未退款,已提现
26482,DD20170822132408237E129ABD5E1,4.0,4.0,营养快线,2017-08-19 11:29:00,D,已出货未退款,已提现
26484,DD20170820175009868E8EF0AE537,4.0,4.0,阿萨姆奶茶,2017-08-19 12:03:00,D,已出货未退款,已提现
26497,DD2017081517154053799C605A829,2.0,2.0,鸭翅,2017-08-19 12:38:00,D,已出货未退款,已提现
26506,DD20170715205104745726CC0CF59,4.0,4.0,阿萨姆奶茶,2017-08-19 12:53:00,D,已出货未退款,已提现
26517,DD2017080610205480D9129E6D01B,2.0,2.0,怡宝纯净水,2017-08-19 13:42:00,D,已出货未退款,已提现
26526,DD20170804182637134D5DF1BD226,2.0,2.0,怡宝纯净水,2017-08-19 15:06:00,D,已出货未退款,已提现
26530,DD201707291711478906E505FC57D,4.0,4.0,营养快线,2017-08-19 15:20:00,D,已出货未退款,已提现
26532,DD2017082417184173CA0E997F1E4,1.0,1.0,香豆干,2017-08-19 15:25:00,D,已出货未退款,已提现
26533,DD201708242128476155772296ECF,3.0,3.0,芬达330ml,2017-08-19 15:27:00,D,已出货未退款,已提现
26535,DD2017080515452516D8E7C0391AA,3.5,3.5,王老吉（罐）,2017-08-19 15:41:00,D,已出货未退款,已提现
26541,DD20170713013321172126E6754CF,3.0,3.0,熊字饼,2017-08-19 15:49:00,D,已出货未退款,已提现
26556,DD2017071311432211B4088A49526,3.0,3.0,卫龙大面筋,2017-08-19 16:12:00,D,已出货未退款,已提现
26577,DD20170823210614145D4BDCE9A0A,3.5,3.5,东鹏特饮,2017-08-19 16:40:00,D,已出货未退款,已提现
26585,DD20170825191603823087E6FB0CF,3.0,3.0,统一冰红茶,2017-08-19 16:48:00,D,已出货未退款,已提现
26592,DD20170805164103927653258D08E,1.0,1.0,香豆干,2017-08-19 17:19:00,D,已出货未退款,已提现
26618,DD20170827145513119AE83D5E51E,10.0,10.0,口味王槟榔（绿）,2017-08-19 18:20:00,D,已出货未退款,已提现
26622,DD201708221633208114AB18DB5DD,3.5,3.5,东鹏特饮,2017-08-19 18:25:00,D,已出货未退款,已提现
26627,DD20170823230718434647DF96D5A,2.0,2.0,怡宝纯净水,2017-08-19 18:41:00,D,已出货未退款,已提现
26634,DD2017071609360639FAB58D4D3C9,3.0,3.0,统一冰红茶,2017-08-19 18:59:00,D,已出货未退款,已提现
26645,DD2017081218241327FAB5EA9A864,4.0,4.0,营养快线,2017-08-19 19:56:00,D,已出货未退款,已提现
26646,DD20170825201848331AB23FBBB73,3.0,3.0,卫龙大面筋,2017-08-19 20:01:00,D,已出货未退款,已提现
26651,DD20170710190718166105345C577,1.5,1.5,小鱼仔,2017-08-19 20:10:00,D,已出货未退款,已提现
26656,DD201708167493939438460633933,3.0,3.0,茉莉蜜茶,2017-08-19 20:26:00,D,已出货未退款,已提现
26662,DD2017082520185085BF4F1546B4F,3.0,3.0,熊字饼,2017-08-19 21:08:00,D,已出货未退款,已提现
26666,DD2017081917420515336B0E6C14C,3.0,3.0,可口可乐最新款,2017-08-19 21:23:00,D,已出货未退款,已提现
26673,DD2017082318342441CC1B3D58606,4.0,4.0,营养快线,2017-08-19 23:47:00,D,已出货未退款,已提现
26683,DD201708261559127925D52FC6840,4.0,4.0,营养快线,2017-08-20 01:57:00,D,已出货未退款,已提现
26693,DD2017082520325646DFCD8CA668D,1.0,1.0,香豆干,2017-08-20 08:53:00,D,已出货未退款,已提现
26694,DD2017081013294739255E84542FD,2.5,2.5,雪碧最新款,2017-08-20 08:56:00,D,已出货未退款,已提现
26711,DD201708211949367397DAF156BA8,3.0,3.0,可口可乐330ml,2017-08-20 09:33:00,D,已出货未退款,已提现
26724,DD2017082520464075DBFCE82F306,3.0,3.0,卫龙大面筋,2017-08-20 10:10:00,D,已出货未退款,已提现
26731,DD2017082420405511DECBC89B72B,4.0,4.0,脉动,2017-08-20 10:37:00,D,已出货未退款,已提现
26733,DD2017082420463318B7790DAE606,4.0,4.0,阿萨姆奶茶,2017-08-20 10:43:00,D,已出货未退款,已提现
26734,DD201708167493389761411666756,1.5,1.5,40g双汇玉米热狗肠,2017-08-20 10:48:00,D,已出货未退款,已提现
26742,DD20170813193913227F660914163,3.5,3.5,东鹏特饮,2017-08-20 11:14:00,D,已出货未退款,已提现
26754,DD201708102212274309C77F56BAD,3.0,3.0,统一绿茶,2017-08-20 11:54:00,D,已出货未退款,已提现
26759,DD201707161213161623D689CDA4E,3.0,3.0,熊字饼,2017-08-20 12:05:00,D,已出货未退款,已提现
26761,DD2017081019193262AC2C5B9C27A,4.0,4.0,营养快线,2017-08-20 12:07:00,D,已出货未退款,已提现
26799,DD2017082310470331324EBBCDCB8,1.0,1.0,香豆干,2017-08-20 13:16:00,D,已出货未退款,已提现
26800,DD201707171218076563813BEC53E,4.0,4.0,营养快线,2017-08-20 13:17:00,D,已出货未退款,已提现
26813,DD2017082520564711DBCAB4C05E9,3.0,3.0,统一绿茶,2017-08-20 13:27:00,D,已出货未退款,已提现
26820,DD2017071720485371B4A0244E1F6,3.0,3.0,伊利纯牛奶,2017-08-20 13:36:00,D,已出货未退款,已提现
26829,DD2017081321204175DF32D2C0123,3.0,3.0,雪碧330ml,2017-08-20 14:00:00,D,已出货未退款,已提现
26837,DD20170815172157135B85FA96A3C,2.0,2.0,怡宝纯净水,2017-08-20 14:14:00,D,已出货未退款,已提现
26851,DD20170822120742290555755C15E,3.0,3.0,卫龙大面筋,2017-08-20 14:29:00,D,已出货未退款,已提现
26857,DD2017081916112611F5934ECAA57,3.0,3.0,统一绿茶,2017-08-20 14:38:00,D,已出货未退款,已提现
26870,DD20170709161759148E9CEF566D0,1.0,1.0,香豆干,2017-08-20 14:45:00,D,已出货未退款,已提现
26874,DD2017082421144925D19220FA52F,3.0,3.0,雪碧最新款,2017-08-20 14:55:00,D,已出货未退款,已提现
26880,DD2017082422222438850CBD79105,3.0,3.0,果粒橙,2017-08-20 15:09:00,D,已出货未退款,已提现
26887,DD20170814091244627C722AFA30A,3.5,3.5,东鹏特饮,2017-08-20 15:21:00,D,已出货未退款,已提现
26889,DD201708167493954966788566879,0.0,0.0,70g乐事薯片原味,2017-08-20 15:23:00,D,已出货未退款,已提现
26890,DD20170713115100600ACE979EBBF,2.0,2.0,怡宝纯净水,2017-08-20 15:23:00,D,已出货未退款,已提现
26898,DD2017081915593711BB10CE6EA62,4.0,4.0,营养快线,2017-08-20 15:37:00,D,已出货未退款,已提现
26901,DD201708252058375996E92510078,4.0,4.0,银鹭八宝粥,2017-08-20 15:45:00,D,已出货未退款,已提现
26914,DD201708167493950655978177435,3.0,3.0,雪碧（500ml）,2017-08-20 16:00:00,D,已出货未退款,已提现
26925,DD2017082521041512864F28EF834,3.0,3.0,统一冰红茶,2017-08-20 16:13:00,D,已出货未退款,已提现
26926,DD2017082421095840361AA5AB964,3.0,3.0,雪碧最新款,2017-08-20 16:14:00,D,已出货未退款,已提现
26940,DD20170811201306980ED8A76E7D1,4.0,4.0,银鹭八宝粥,2017-08-20 16:38:00,D,已出货未退款,已提现
26949,DD201708167493950743605360089,4.0,4.0,尖叫,2017-08-20 17:04:00,D,已出货未退款,已提现
26950,DD201708167493665404766771365,2.5,2.5,30g无穷农场盐_鸡蛋,2017-08-20 17:10:00,D,已出货未退款,已提现
26957,DD20170805211202220FD0BF26E55,3.0,3.0,统一冰红茶,2017-08-20 17:13:00,D,已出货未退款,已提现
26971,DD2017071708181878582894353A8,4.0,4.0,阿萨姆奶茶,2017-08-20 17:34:00,D,已出货未退款,已提现
